INADIMPLENTE,CREDITO_CONCEDIDO,GENERO,ESCOLARIDADE,ESTADO_CIVIL,IDADE,ATRASO_PARCELA_M_0,ATRASO_PARCELA_M_2,ATRASO_PARCELA_M_3,ATRASO_PARCELA_M_4,ATRASO_PARCELA_M_5,ATRASO_PARCELA_M_6,SALDO_PAGO_PARCELA_1,SALDO_PAGO_PARCELA_2,SALDO_PAGO_PARCELA_3,SALDO_PAGO_PARCELA_4,SALDO_PAGO_PARCELA_5,SALDO_PAGO_PARCELA_6,VALOR_PAGAMENTO_ANTERIOR_1,VALOR_PAGAMENTO_ANTERIOR_2,VALOR_PAGAMENTO_ANTERIOR_3,VALOR_PAGAMENTO_ANTERIOR_4,VALOR_PAGAMENTO_ANTERIOR_5,VALOR_PAGAMENTO_ANTERIOR_6
1,50000,1,3,2,26,2,0,0,2,2,2,41827,42650,45930,44891,47654,48721,1800,4000,0,3500,2000,0
1,50000,2,2,1,37,0,0,0,0,0,2,20708,21606,22671,23095,25133,24162,1536,1505,853,2468,0,1190
1,180000,1,1,2,23,2,2,1,1,2,2,156417,156908,164168,168515,171511,172304,4459,11385,8281,5813,3777,5444
0,210000,1,2,1,39,-1,-1,-2,-2,-2,-2,7128,3605,4308,3713,5133,5749,3623,4315,3713,5133,5749,6762
0,150000,1,1,2,33,0,0,0,0,0,0,94020,78038,63176,52807,34199,32061,3040,5000,10116,5000,6000,3000
1,150000,1,1,1,47,1,1,1,1,1,1,94555,98717,97880,98663,99813,100719,6643,1666,3641,3719,3538,3038
0,50000,1,2,1,24,0,0,0,0,0,0,17961,18689,19284,19517,19193,18848,1700,1600,1200,1000,1000,1200
1,60000,2,2,2,27,3,2,2,2,4,3,56670,57252,55764,64522,62945,61700,2100,0,9700,0,0,0
1,200000,1,1,1,27,2,2,2,2,0,0,177998,174350,158632,154522,135375,142526,14600,7000,0,6000,11500,24
0,210000,1,2,1,42,-1,-1,-1,-1,-1,-1,9377,9534,9850,9905,8540,8785,9540,9856,9905,8540,8785,3080
0,150000,2,2,1,36,2,2,2,2,2,2,137723,141048,142475,143966,146736,149697,7000,5200,5300,5200,5500,5200
0,60000,1,2,1,37,0,0,0,-1,-1,-1,6742,9582,-27,15273,14766,14687,3000,18,15300,5000,15132,6500
1,10000,1,2,2,31,0,0,0,0,0,0,13831,8948,9518,9367,7433,1319,2207,1000,150,353,1548,598
1,280000,2,2,1,44,0,0,-1,-1,-2,-2,390,0,780,0,0,0,0,780,0,0,0,0
0,90000,2,2,2,39,-1,0,0,-2,-1,0,2618,8489,371,385,13273,20971,7639,11336,1501,13278,10022,14045
1,20000,1,3,2,53,0,0,0,0,0,0,19165,16851,14431,9150,10100,0,3000,3000,5000,6000,0,0
1,100000,1,2,1,40,1,1,0,0,0,1,11915,11876,13014,13894,14967,14807,449,1634,1405,1375,224,1457
1,200000,1,1,1,41,-1,1,1,-2,-2,-2,524,210,-104,-418,-733,-733,0,0,0,0,0,0
0,290000,1,2,1,38,0,0,0,0,0,0,118801,99370,84836,82168,80299,77324,3530,3019,2818,3000,3199,2350
0,130000,2,2,2,31,0,0,0,0,0,0,95292,97544,99208,102946,103750,105818,4600,4000,5300,3700,3600,3700
0,50000,2,3,1,53,0,0,0,0,0,-2,20211,48672,34694,35503,2025,0,36396,1662,1471,2125,0,0
1,228930,1,1,1,28,0,0,0,-2,-1,-1,25453,17179,945,1838,620,5448,1894,982,893,684,5512,893
0,50000,2,2,2,24,0,0,0,0,0,0,27788,19742,20672,16336,16921,17489,2000,1600,1000,1000,1000,500
0,30000,2,2,2,22,2,2,2,-1,-1,2,200,200,200,29847,30089,27957,0,0,29847,340,0,0
1,280000,1,2,1,46,1,2,2,2,2,2,188894,194489,197722,192140,203913,200564,10101,8000,0,15000,0,7053
1,80000,1,1,1,41,2,2,2,2,2,2,79950,82956,83656,84457,83897,80159,4900,3000,3000,3100,0,11000
1,210000,2,1,2,48,1,-2,-2,-1,-1,0,0,0,0,486,836,836,0,0,486,836,0,0
1,50000,2,2,2,41,1,2,0,0,0,0,49487,48282,39490,27835,23391,24507,0,2000,2537,1500,1500,1500
1,60000,1,1,1,33,1,1,0,0,0,1,19113,19839,20776,22105,23583,24097,1192,1419,1827,2000,975,1436
0,120000,1,2,2,32,0,0,0,0,0,-1,114476,113995,116574,117041,50980,51285,4100,6000,5000,5000,58895,5000
0,30000,1,2,1,31,0,0,0,0,0,0,29285,29390,30300,29463,29531,29901,1820,1730,1154,1034,1212,1054
1,238120,2,2,2,37,0,0,0,0,0,0,228613,224943,227708,194180,198018,200266,8444,7145,6967,7218,7406,7649
0,20000,1,2,1,28,0,0,0,0,0,0,18941,16568,17222,18045,18083,18123,1500,1300,1500,700,700,2600
0,130000,1,2,2,29,-1,-1,-1,-1,-1,-1,3920,3848,942,942,768,-174,4000,942,942,768,0,0
0,360000,1,2,2,26,0,0,0,0,0,0,94672,96585,102837,110891,53827,14589,3485,7837,10185,5126,2898,350
1,176944,1,1,1,44,2,2,2,2,2,2,46464,48073,49018,49941,50817,52021,2633,2000,2000,1847,2152,1458
0,120000,2,2,1,25,0,0,0,-2,-2,-2,26476,21393,0,0,0,0,6000,0,0,0,0,0
0,200000,1,1,1,48,-1,-1,-1,-1,0,-1,419,419,392,423,404,415,419,392,450,400,430,430
0,230000,1,2,1,39,1,-1,2,0,0,-1,-430,16659,1982,1982,991,5400,18675,0,991,0,5400,0
1,230000,1,2,2,30,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
1,30000,2,2,2,29,2,2,2,2,2,2,15285,16248,16485,16629,17017,17387,1511,800,711,800,800,710
1,220000,1,1,1,43,1,0,1,1,1,1,1808,1808,2397,2934,3369,3767,0,588,553,553,553,415
0,20000,1,1,2,30,0,0,2,0,0,0,14406,20653,19995,19391,19120,19158,6500,84,7171,1000,1000,2000
1,60000,1,2,1,24,0,0,0,0,0,0,28273,27293,27402,23842,23085,22626,1449,1723,1598,1000,1000,2497
1,70000,2,1,1,35,0,1,2,0,0,2,18241,19767,19307,19893,22098,21698,2095,141,1212,2540,94,717
0,160000,2,2,2,29,0,0,0,0,0,0,36370,35996,35275,34873,35677,34942,4002,5390,6000,5000,5000,4000
0,50000,2,2,2,29,0,0,0,0,0,0,49793,50466,50085,50686,46805,47220,1866,1733,1724,1684,2058,1341
1,200000,2,2,1,36,2,2,-2,-2,-2,-2,2500,0,0,0,0,0,0,0,0,0,0,0
0,40000,2,3,1,59,0,0,0,0,0,2,14769,15271,15383,14548,16274,15650,1573,1512,504,2770,613,14
1,320000,2,3,2,53,-1,-1,-1,-1,0,0,3479,3479,3479,12610,23942,34183,3479,3479,12610,15000,14184,16826
0,400000,2,3,1,39,1,-1,-1,-1,-2,-1,2384,3500,471,-203,2371,1949,3603,471,203,2574,1949,1040
0,120000,2,1,2,33,0,0,0,0,0,0,53087,54805,55308,56407,57753,60130,2572,2009,2020,2256,3500,1739
0,50000,1,2,1,52,0,0,2,0,0,0,43286,47744,46706,48066,49026,49755,5500,0,2500,2000,2000,2058
1,10000,1,2,1,32,0,0,0,0,0,0,4642,5732,6701,7532,7697,8601,1168,1078,953,286,1036,203
1,400000,2,1,1,32,-1,-1,-1,-1,-1,-1,471,7822,4170,855,-922,2606,8557,4374,883,373,4055,1611
0,30000,2,1,2,24,1,2,2,2,0,0,29492,29697,30737,27808,28204,28792,1000,3513,0,1155,1190,1502
1,320000,1,2,1,35,0,0,0,0,0,0,274599,280021,286011,292636,298492,200098,11500,12000,12873,13020,8800,5650
0,130000,2,1,2,24,0,0,2,0,-1,-1,16078,16055,13371,4405,1292,390,4176,0,1000,1292,390,2165
0,50000,2,2,1,50,0,0,0,0,0,0,14592,16335,18061,18955,19933,21605,2000,2000,1500,1300,2000,1000
1,148293,2,1,2,28,-1,0,0,0,0,0,2334,16690,907,5293,4385,4385,16689,1658,4385,0,0,0
0,80000,2,1,2,25,-1,-1,-1,-1,-1,-1,232,815,631,1237,1529,357,815,631,1237,1529,357,2957
0,30000,2,1,2,25,0,0,0,0,0,0,19783,20959,22269,22601,23085,23646,1500,1668,1000,1000,944,762
1,30000,2,1,1,33,1,0,0,0,0,0,27804,28666,27339,27108,23722,23123,1576,1453,1067,1152,1236,867
1,80000,1,2,1,36,3,2,2,4,4,3,600,600,600,600,600,300,0,0,0,0,0,0
0,50000,1,1,1,40,0,0,0,0,0,0,50657,50529,49162,19969,19893,20282,2015,2190,809,3012,5795,2001
0,500000,2,2,1,30,-2,-2,-2,-2,-2,-2,344,5757,1820,2308,807,4966,5757,1820,2308,807,4966,3240
0,50000,2,2,2,22,0,0,0,0,2,0,11970,14445,16391,17804,10868,12151,3000,2500,2050,0,2000,3000
1,20000,2,3,1,49,1,2,3,2,0,0,18769,21349,20732,19946,19546,19546,3186,0,0,0,0,0
0,50000,2,2,2,26,0,0,-2,-2,-2,-2,4136,0,0,0,0,0,0,0,0,0,0,0
1,30000,1,2,1,41,0,0,0,0,0,0,28231,28648,29148,24912,24929,25065,1012,1698,1252,972,957,1172
0,210000,2,1,2,33,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
1,70000,1,2,2,28,0,0,0,2,0,0,56751,58327,62081,60710,61767,65438,2545,5281,227,2091,4727,2677
0,500000,2,1,1,36,-1,-1,-1,-1,-1,-1,7297,12349,26488,6534,9788,25314,12349,26488,6534,9788,25314,103508
0,80000,2,2,2,27,0,0,0,0,2,0,66203,67995,70489,74146,72375,70811,3500,4200,5500,0,2500,8652
0,60000,2,2,1,31,0,0,0,0,0,0,49581,35465,29732,29411,28859,28309,1500,1600,1394,1000,1000,1500
0,40000,1,2,2,33,0,0,-2,-2,-2,-2,23330,0,0,0,0,0,0,0,0,0,0,0
1,150000,2,1,1,31,-1,-1,-1,-2,-2,-2,2478,546,0,0,0,0,546,0,0,0,0,0
1,10000,1,2,2,42,1,0,0,0,0,0,8904,9185,9485,9181,9366,9425,1396,918,982,327,337,530
1,80000,1,1,2,34,2,2,2,2,2,2,61539,62786,64048,64923,65975,67354,2851,2870,2525,2600,2600,2444
0,180000,1,1,1,48,0,0,0,0,0,0,64788,66092,65236,65912,66523,67020,3000,2370,3000,3000,2588,2500
1,140000,1,2,1,26,0,0,0,2,2,2,125815,128437,136715,139291,141604,144014,4906,10685,6318,5965,4894,0
1,80000,1,1,1,34,0,0,2,2,2,0,73841,78889,76666,81787,80026,82325,6753,54,7415,54,4178,2945
1,299839,1,1,1,32,0,0,1,1,-1,0,8047,10478,11199,11901,3427,56591,2777,1192,1190,9351,55267,2064
1,90000,1,2,1,43,1,0,0,0,0,0,90398,92206,87659,49021,48089,48813,4000,3987,1809,1759,1989,1768
1,90000,2,1,2,28,0,1,0,0,0,0,9560,9228,10359,10282,10517,10550,107,1634,500,660,483,679
1,20000,1,1,1,35,1,2,0,0,0,1,8124,8837,9901,10604,11360,11301,1000,1364,1131,972,270,864
0,200000,1,1,1,42,0,0,2,0,0,0,125722,134514,130952,132290,159160,162928,12400,0,5000,29160,6500,15044
0,50000,2,3,2,35,0,0,-1,0,-1,0,54731,51080,45536,38745,37395,19247,1730,52014,1200,19959,1402,811
1,108960,1,1,2,28,2,0,0,0,0,0,106458,107865,105008,78526,70367,69284,4304,4130,2920,2506,2483,2542
1,20000,1,2,1,43,0,2,1,1,0,0,18861,18478,18883,18067,17849,0,298,1359,238,82,0,0
1,80000,2,1,1,24,1,0,0,2,1,1,5485,6470,8036,8273,8497,8621,1233,1831,547,435,337,90
1,30000,2,1,2,43,1,2,2,2,0,0,17775,18688,21488,20847,21162,21809,1500,3433,0,800,1000,1000
1,50000,1,2,1,30,1,2,0,0,0,0,57634,55447,55215,54067,52345,53523,726,2644,1765,1877,4216,4683
0,120000,1,2,2,28,0,0,0,0,0,0,8022,9493,11612,12438,13099,15926,2000,3000,3000,3000,3000,3000
1,20000,1,1,2,22,0,0,1,0,0,0,18515,17647,16454,18875,19199,16331,3251,186,2875,627,596,423
1,30000,2,2,1,38,0,0,0,0,0,0,25600,26457,27583,28681,29512,30105,1555,1555,1611,1322,1065,1466
1,240000,1,1,1,36,-1,-1,-2,-2,-2,-2,127,0,0,0,0,0,0,0,0,0,0,0
1,20000,1,2,1,30,0,0,0,0,0,0,19516,19720,16220,14059,11791,12270,1760,1123,1192,807,888,576
0,200000,2,3,2,31,0,0,0,0,0,0,187864,191756,194283,191693,188261,155159,8500,7500,7000,5000,7000,2000
1,400000,1,1,2,30,-2,-2,-2,-2,-2,-2,0,0,0,0,11151,0,0,0,0,11151,2296,0
1,270000,1,1,1,32,0,0,0,0,0,0,166013,166427,150182,106889,90941,90023,6125,5693,4371,3689,3265,3446
1,339874,1,2,1,33,0,0,0,0,0,0,334912,319180,271570,267115,263643,267309,12509,12025,10051,10004,9991,9796
1,189153,1,2,1,41,0,0,0,0,0,0,136493,115277,57605,59516,60229,60671,7746,6119,3373,3373,3373,2457
1,20000,1,3,1,40,0,0,0,0,0,0,18987,19909,16623,17634,17985,18362,1258,1282,1293,644,667,743
1,180000,2,2,1,34,0,-1,-1,-1,-1,-1,3359,4060,-200,2000,0,19726,4060,0,2200,0,19726,0
0,60000,2,1,2,24,0,0,0,0,0,0,15050,16203,16891,15474,14612,16354,2000,1300,2000,1000,2000,1000
1,98516,2,1,1,35,0,0,2,0,0,0,98935,102291,98172,97416,97393,96570,8411,0,3623,3524,3685,3395
1,180000,2,2,2,26,0,0,0,0,0,0,88846,89730,93682,103273,104492,109818,3279,6428,13669,3816,8048,3501
0,290000,2,2,2,41,0,0,0,0,0,0,286391,140960,112394,113459,123967,131735,10000,5620,10000,20000,10000,10000
0,20000,2,1,2,25,0,0,0,0,0,0,14785,15262,17650,19311,18650,20061,3000,2650,2000,1000,1561,1000
0,20000,1,3,2,44,-1,2,-1,-1,-1,-1,780,390,390,390,390,0,0,390,390,390,0,780
0,120000,2,2,1,33,0,0,0,0,0,0,42687,46640,50865,54401,57873,61917,5000,5000,5000,5000,5000,3000
1,180000,1,3,1,54,0,0,0,0,0,0,149698,137260,124500,111430,98182,84598,4834,4371,3849,3405,2887,2402
0,30000,1,3,1,48,-1,-1,-1,-1,-1,-1,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261
1,100000,1,2,1,36,2,1,1,1,1,2,44161,45386,46046,46903,48499,48979,2245,1845,1916,2554,1416,3196
0,70000,2,2,1,30,0,0,0,0,0,0,8432,9596,10637,11965,12178,13962,1300,1200,1507,1000,2000,1000
0,520000,1,1,2,39,-1,-1,-1,-1,-1,-1,13273,12709,5480,5397,70137,11819,12712,5487,5397,70137,11820,7888
1,236002,1,1,2,38,0,0,0,0,0,0,240501,233410,232556,196598,193835,193879,11016,5407,7171,7720,7600,7000
0,60000,1,3,2,36,3,2,0,0,0,0,56807,55339,55751,37851,34195,33499,0,2141,2000,2000,2000,2000
0,50000,2,3,1,52,0,0,0,0,-1,2,22377,23380,24488,25775,1080,540,1380,1488,1775,1080,0,540
0,360000,1,1,1,52,0,0,0,0,0,0,236171,228951,220826,191655,162435,132093,8500,7800,6665,5670,4461,3100
1,10000,1,1,2,29,1,2,0,0,0,0,8007,7206,8149,9307,9225,9753,0,1400,1668,593,1021,236
0,250000,2,1,2,25,0,0,0,0,0,0,18761,10656,7099,11758,17047,16483,4662,2101,7227,7865,8485,5777
1,180000,2,1,2,33,-1,-1,-1,-1,-1,-1,2196,1634,1586,1758,480,1918,1640,1586,1758,480,1918,2799
1,60000,2,2,2,22,3,2,2,2,2,2,61558,59967,59693,39686,30077,30761,10,3616,301,2501,1300,0
0,140000,2,2,1,34,-1,0,0,0,0,0,56702,53584,54794,55951,57103,58210,3000,3000,3000,3000,2500,2500
0,120000,1,1,2,34,1,2,-1,-1,-2,-2,1278,639,621,-18,-18,-18,0,621,0,0,0,0
1,20000,2,1,2,28,0,0,0,-1,-1,-2,10423,2909,2341,4430,0,0,1034,562,6771,0,0,0
0,50000,2,2,2,22,-2,-2,-2,-2,-1,0,64498,58261,401,43091,29842,30601,349,595,54061,32384,1234,1500
0,50000,2,2,1,47,0,0,0,0,0,0,27121,53680,20476,21781,17792,16657,2000,1700,2000,1000,702,600
1,250000,1,1,2,38,0,-1,-1,-1,-1,-2,23,23,211,188,0,0,0,188,0,0,0,0
0,20000,2,2,1,43,0,0,0,0,0,0,6459,7470,8492,9547,20766,12197,1123,1145,1200,2000,3000,1000
0,210000,1,2,3,27,0,0,0,0,0,0,81387,82679,84014,84365,86517,87296,3883,4000,3008,3500,3139,3373
0,390000,2,1,1,46,-1,-1,-1,-1,0,0,6570,2287,0,18692,10418,8590,2287,0,18692,1000,172,4801
1,50000,2,2,2,22,0,0,0,0,0,0,46393,45335,37197,29870,22994,23845,1735,717,1018,829,1227,2132
0,80000,1,2,2,26,0,0,0,0,0,0,50442,51397,49991,47681,46900,45161,1816,1920,2063,1543,1400,1557
0,420000,2,1,2,29,-2,-2,-2,-2,-2,-2,4406,4595,-13,2666,1614,6066,4205,5000,2679,1622,6080,3594
1,10000,1,2,2,42,0,1,2,1,0,0,7004,10261,9951,9350,9512,9252,3538,0,42,349,350,599
1,50000,2,3,1,31,2,0,0,0,0,0,38081,39658,40513,41413,42484,43413,2378,1813,1689,1737,1731,5355
0,230000,2,2,2,24,0,0,2,0,0,0,64929,65093,59349,56418,52950,49439,6000,0,3000,2000,1500,3000
0,130000,2,2,2,23,-1,0,-1,-1,-1,-1,13429,2984,9811,5136,19040,2940,1000,10363,5177,19040,2940,1332
1,80000,2,2,1,56,0,-1,0,-1,-1,-1,90,763,547,89,1181,1084,765,548,92,1184,1091,1970
1,50000,2,2,2,36,0,0,2,0,0,0,23368,27050,27086,28525,30895,33003,4400,761,2200,2862,2770,2200
1,50000,1,2,1,40,0,0,0,0,0,0,5387,4084,2796,3320,6010,6825,1000,661,807,2982,1503,83
0,290000,1,1,2,36,0,0,-1,-1,0,-1,22681,25980,10409,118253,111765,13294,20246,10460,118299,2794,13358,14705
1,30000,1,2,1,34,2,2,3,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0
0,340000,1,3,1,43,0,0,2,2,0,0,251135,268949,283400,277335,282890,304280,22000,20251,0,10176,26000,12000
1,180000,1,2,1,43,0,0,0,0,0,0,27383,28222,29393,29937,30498,31181,1470,1824,1223,1200,1341,1435
0,280000,2,2,1,36,0,0,0,0,0,0,101803,100836,96333,97475,100652,1823,5005,7066,10000,5000,1823,4225
0,240000,2,2,2,28,2,2,2,2,0,0,294180,276968,276585,253679,232300,212749,0,22550,0,8450,7800,6975
1,10000,1,2,2,25,0,0,0,0,0,0,7223,8290,9233,9290,9523,9724,1347,1268,333,342,342,295
0,280000,1,1,2,27,-1,-1,0,0,0,-1,6564,1333,21064,19969,578,35152,1334,21003,428,12,35152,892
1,239309,1,1,1,46,0,0,0,0,-2,-2,177029,169917,166277,0,0,0,7129,6634,0,0,0,0
0,160000,1,1,1,48,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
1,50000,1,2,1,22,0,0,0,0,0,0,50616,49495,48128,50005,50326,50696,1768,1892,3434,1722,1764,2488
1,30000,1,2,1,51,1,2,0,0,0,0,30113,28680,29063,29328,29781,27612,0,1803,1731,1199,1198,1995
0,240000,2,1,2,36,0,0,0,0,0,0,7283,5266,5113,7113,7113,4178,1263,1000,2000,2500,2000,5000
1,60000,1,1,2,31,2,2,2,2,2,2,60705,62352,60745,58828,55606,58551,3200,0,4580,0,4727,0
1,50000,2,3,1,51,-1,-1,-1,-1,-2,-2,752,300,5880,0,0,0,300,5880,0,0,0,0
0,270000,2,2,1,28,0,0,0,0,0,0,322249,298700,308133,263516,94062,92618,10000,13000,12000,5000,4000,5000
1,20000,2,2,1,23,0,0,0,0,0,0,17590,18426,19183,19328,19499,19786,1362,1308,684,706,841,758
0,130000,1,3,1,34,0,0,0,0,0,0,5444,5927,7106,7106,8106,9106,1321,1500,0,1000,1000,598
0,210000,1,2,1,30,-1,-1,-1,-1,-1,-1,820,820,820,820,820,820,820,820,820,820,820,970
1,50000,1,2,2,30,0,0,0,0,0,0,48617,48646,47816,40371,19421,16620,1504,1933,1614,677,872,1496
1,30000,2,3,1,29,2,2,2,2,2,0,26836,28894,30571,31011,30389,30115,2500,2670,2000,0,1000,1000
0,30000,1,2,1,25,-1,-1,-2,-1,2,2,30527,29910,0,25919,26383,25691,1389,0,25919,1000,0,19283
1,40000,1,1,1,38,0,0,2,0,0,0,8004,9686,9807,4543,6291,6895,2395,617,1456,3255,999,179
0,100000,2,2,1,39,-1,-1,-1,-1,0,0,200,200,200,2795,94722,96638,200,200,2795,92485,2519,2961
1,250000,1,1,1,38,0,2,2,0,0,0,1025,1025,768,1810,2916,4767,0,0,3570,2205,2142,0
1,20000,1,2,1,38,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
0,50000,2,3,1,39,0,0,2,-1,0,0,58300,59727,142,29886,30510,31276,7876,161,74354,927,1089,9100
1,30000,1,2,1,28,2,0,0,0,0,0,30405,30975,29868,26091,23738,679,2025,1099,660,95,679,0
1,30000,1,2,2,27,1,1,1,0,0,1,28872,31009,28746,27317,29209,28851,2853,545,1277,13416,1132,334
1,90000,2,2,1,29,2,1,0,0,0,0,89969,90918,90417,89293,88907,89185,3596,5017,4207,3911,4514,3357
0,110000,2,1,1,31,-2,-2,-2,-2,-2,-1,0,0,0,0,163,63755,0,0,0,163,63755,2000
1,20000,1,1,2,38,0,0,0,0,0,0,15255,16507,16842,15151,16741,20540,5006,4015,2006,7137,18000,202
1,80000,2,2,2,27,0,0,0,0,0,0,49807,45959,22571,22932,17153,14276,2234,1268,712,641,759,57
1,234813,2,1,2,28,1,0,0,1,1,1,181687,183878,195866,198573,201916,200100,6790,16188,7873,8101,1756,13375
1,250000,2,2,1,33,2,2,0,-2,-2,-2,2500,1690,0,0,0,0,0,0,0,0,0,0
1,240000,2,2,1,35,-1,2,-1,-1,-1,-1,528,264,264,264,264,414,0,264,264,264,414,264
0,20000,1,2,2,55,2,2,2,2,-2,-2,11736,11180,780,0,0,0,780,0,0,0,0,0
0,160000,2,1,1,27,0,0,0,0,0,0,146643,151342,152714,141957,140605,143519,6645,4844,6368,3961,4086,4280
1,120000,2,1,2,33,-1,-1,-1,-1,-1,2,332,332,538,3160,2928,2596,332,538,3160,100,0,2959
1,258900,1,1,2,37,2,1,1,0,0,0,237675,237686,234667,237439,238478,243211,5037,4998,8750,9000,9427,9004
1,190596,2,2,1,38,1,2,0,0,0,0,117426,119072,121226,124967,126455,131304,5077,4529,5940,3708,6504,3354
1,50000,2,1,2,23,0,0,0,0,0,-1,40756,48482,47226,11151,-2897,48211,10000,2500,3002,1500,52000,1900
1,30000,1,2,1,31,1,2,0,0,-1,0,4351,2507,181,877,537,271,0,181,695,537,5,271
0,50000,2,2,1,26,0,0,0,0,0,-1,49378,49744,40859,20706,-1166,19133,2500,1500,1206,0,20689,697
1,250000,1,3,1,34,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
0,160000,2,1,1,24,-1,-1,0,0,-1,-1,2990,8619,4405,4445,2820,4970,8619,1000,4000,2820,4970,2825
0,180000,2,1,2,27,-1,-1,0,0,0,0,2381,28048,25900,22964,21878,13715,28100,1743,1200,2000,2000,0
1,80000,1,2,1,37,0,1,0,0,0,0,7125,7146,110,110,588,477,264,110,0,477,0,367
1,200000,1,2,1,34,0,0,0,0,0,0,199308,200952,202420,192947,193921,196324,8559,9312,6685,6237,6005,14313
1,300000,2,2,2,28,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
1,151326,1,2,1,32,0,0,0,1,1,2,10223,14524,17061,16698,19915,20146,4503,2772,170,3510,693,132
1,171759,1,2,1,31,0,0,0,0,0,0,155229,142024,126061,117968,110228,104081,6701,5301,4797,4719,4628,4542
1,30000,2,2,2,22,0,0,0,0,0,0,28387,29612,30326,28004,26446,6411,1686,1400,560,3000,1765,0
0,120000,1,1,1,43,-1,-1,-1,-1,-2,-1,165,0,788,0,0,495,0,788,0,0,495,0
1,30000,2,1,1,27,0,0,0,2,2,2,26269,27321,29992,28851,30242,28804,1816,3614,0,2320,30,1696
1,157624,1,1,1,47,0,1,1,1,0,0,141277,144834,147561,141482,51242,52502,7379,6325,651,2356,2118,2000
0,30000,2,1,2,29,0,-1,0,0,0,0,8326,557,8557,8400,20966,13638,557,8000,43,20109,222,62
0,190000,2,2,2,27,0,0,0,0,0,0,125739,126184,127189,122034,124837,128442,6000,6000,4000,5000,5000,7000
1,20000,1,2,1,44,0,0,0,0,0,0,13386,4709,628,628,651,662,716,641,0,129,11,0
0,50000,2,1,1,28,0,0,0,0,0,0,27888,18602,9795,32694,28899,28924,2000,4239,28000,1015,2000,1500
1,50000,1,1,2,24,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
0,30000,2,2,2,25,-1,-1,0,0,0,0,415,150,150,150,150,150,150,0,0,0,0,0
0,20000,1,2,2,29,0,0,0,0,0,0,18920,20302,19477,20210,20077,20022,1700,1300,1000,800,700,750
0,240000,2,2,2,30,0,-1,-1,-2,-2,-2,7818,9363,0,0,0,0,9434,0,0,0,0,178
0,180000,2,1,2,30,0,0,0,0,2,2,149525,152460,154206,135881,130728,123155,7320,6100,9710,4800,0,4300
1,80000,1,2,2,29,0,0,0,0,0,0,28124,26546,22952,20890,19187,13141,1356,1506,1112,725,995,1015
0,30000,1,2,2,47,0,0,0,0,0,0,29596,29625,29523,29494,29464,29891,1600,1500,1500,1500,2000,2301
0,30000,1,2,2,33,0,0,0,0,0,0,30247,29118,29997,30067,26709,13836,1590,1469,929,1265,886,66
0,340000,2,1,2,36,-1,-1,-1,-1,-1,0,3474,1974,2774,43824,11308,3540,1974,2774,43831,11308,0,824
1,100000,2,1,1,38,2,1,0,0,0,0,92692,88499,90343,85043,68650,69186,786,4660,2882,2681,2946,2753
0,20000,1,2,2,23,-1,0,-1,0,0,0,5044,3700,13181,12596,11699,2154,1011,13181,5,1033,1781,305
0,300000,2,1,2,28,-1,-1,-1,-1,0,0,788,736,736,1025,27289,28142,1000,736,1025,27000,2000,1100
1,360000,1,1,1,32,-1,-1,-1,-2,-1,-1,308,824,-3,-3,1801,3921,835,0,0,1805,3921,3947
0,20000,2,2,2,23,0,0,0,0,0,-1,17772,19058,19681,19507,14656,756,1877,1500,500,0,756,23750
1,30000,1,2,1,41,1,0,0,0,0,0,27480,27810,28901,28709,32248,28998,2022,2063,1802,1592,2732,1296
1,20000,2,1,2,24,0,0,0,0,2,0,15451,16789,18203,19602,16121,15321,1600,2000,4000,0,1500,2000
0,360000,1,1,2,29,-1,2,-1,-1,-1,-1,6902,1950,2618,2868,425,29879,141,2618,2868,425,29879,18780
0,80000,1,2,2,28,0,0,0,0,0,0,49302,35916,25528,26034,26615,28173,1412,1425,931,1000,2000,2000
1,50000,1,2,2,37,1,2,2,2,0,0,14583,14211,17293,16720,17579,17584,155,3480,0,1288,358,1779
0,200000,1,3,1,69,0,0,0,0,0,0,83858,66979,65728,64490,53186,52136,3207,3042,2100,2008,2508,2000
0,110000,2,2,1,48,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
1,200000,2,2,1,44,1,2,2,2,0,0,2667,2478,6406,6216,5258,7002,0,4000,14,2000,2000,2000
0,80000,2,2,1,39,0,0,0,0,0,0,41753,42956,43850,38112,38876,39697,2200,2000,2000,1700,1600,1700
0,450000,1,1,2,31,-1,-1,-1,2,-1,0,757,1422,2469,1562,20030,9248,1422,2000,0,20030,1000,1000
0,160000,1,1,2,30,-1,-1,-1,-1,-1,-1,4180,7781,1256,14160,6180,2000,7781,1276,14160,6180,2000,290
