INADIMPLENTE,CREDITO_CONCEDIDO,GENERO,ESCOLARIDADE,ESTADO_CIVIL,IDADE,ATRASO_PARCELA_M_0,ATRASO_PARCELA_M_2,ATRASO_PARCELA_M_3,ATRASO_PARCELA_M_4,ATRASO_PARCELA_M_5,ATRASO_PARCELA_M_6,SALDO_PAGO_PARCELA_1,SALDO_PAGO_PARCELA_2,SALDO_PAGO_PARCELA_3,SALDO_PAGO_PARCELA_4,SALDO_PAGO_PARCELA_5,SALDO_PAGO_PARCELA_6,VALOR_PAGAMENTO_ANTERIOR_1,VALOR_PAGAMENTO_ANTERIOR_2,VALOR_PAGAMENTO_ANTERIOR_3,VALOR_PAGAMENTO_ANTERIOR_4,VALOR_PAGAMENTO_ANTERIOR_5,VALOR_PAGAMENTO_ANTERIOR_6
1,481748,1,1,1,36,-1,-1,-1,-1,-1,0,4241,54345,27231,138815,26798,26818,54370,27241,136033,154436,21576,38434
1,90000,2,2,1,34,-1,2,-1,-1,-2,-2,336,168,432,0,0,0,0,432,0,0,0,0
0,50000,1,1,2,53,0,0,0,0,0,0,49512,50463,49793,50032,18336,18720,1771,2061,1300,643,666,686
1,230000,2,2,2,26,-1,-1,-1,4,3,2,8328,0,600,600,300,150,0,600,0,0,0,686
0,370000,2,2,1,47,-2,-2,-2,-2,-2,-2,1289,2408,395,12074,744,4040,2432,397,12133,747,4060,3059
1,50000,1,2,1,32,0,0,0,0,0,0,42866,39589,37015,18596,19170,17993,1822,1656,4079,1339,662,670
1,130000,1,2,1,32,0,1,1,1,1,0,128153,130506,130335,131122,125695,126883,6308,4891,4829,1668,5072,4818
1,180000,1,2,1,41,0,0,0,0,0,0,3814,5189,5678,6487,4285,1634,1505,694,809,665,309,618
1,50000,1,2,2,27,0,0,0,0,0,0,48603,48338,45090,19031,19534,19301,1963,1972,672,800,700,1000
1,80000,1,2,1,29,3,2,2,1,1,1,12094,12243,11905,13181,12832,13605,570,149,1716,128,982,121
0,210000,1,2,2,27,0,0,0,0,0,0,30365,29858,30713,27644,26236,26312,1606,2000,1200,1200,1000,1000
1,30000,1,1,2,27,1,0,1,1,1,0,29748,28904,27485,28783,28742,23971,15330,755,3030,472,1527,1527
1,10000,1,2,2,43,2,-1,-1,-1,-1,-1,654,608,654,5954,0,1308,608,700,5954,0,1308,0
0,200000,2,2,2,36,0,0,0,0,0,0,93863,93893,90837,85520,84945,81431,4762,3856,2753,2900,3000,2800
1,45167,2,2,2,25,0,1,0,0,0,0,5517,5693,6445,6204,6374,42986,724,1209,209,619,37114,1138
0,300000,2,1,1,51,-1,-1,-1,-1,-2,-2,311,830,225,0,0,0,832,225,0,0,0,0
0,50000,2,3,1,46,0,0,0,0,2,-1,58141,58544,56850,4359,816,766,2200,3000,1218,0,1000,2934
0,250000,1,2,2,44,0,0,0,0,0,0,175070,175494,175711,153130,153859,103593,8000,6018,6887,6000,4001,12000
1,20000,1,2,1,32,2,0,0,2,0,0,18390,19468,20844,19362,19402,19607,2000,3000,0,850,920,750
1,50000,1,3,2,34,0,0,0,0,-2,-2,49093,50375,51400,0,0,0,2400,2400,0,0,0,0
0,50000,1,3,2,45,0,0,0,0,-2,-2,46842,48356,41150,0,0,0,2356,2150,0,0,0,0
1,120000,1,2,1,40,0,0,0,0,0,0,31383,31496,32156,32559,32164,32560,1584,1607,1196,1196,1205,1500
1,30000,2,2,1,28,2,2,2,2,0,0,21588,20942,23691,23012,26105,30500,0,3100,0,3500,5000,1000
1,90000,2,2,1,39,-1,-2,-2,-1,-1,-1,1305,932,1305,971,977,11698,932,1305,971,977,11698,1292
1,70000,1,3,1,39,0,0,0,2,0,0,28772,30100,32329,31952,32691,32889,1795,2838,446,1303,787,1334
0,410000,2,5,1,42,0,0,0,0,0,0,338106,342904,344464,240865,234939,240176,15000,14000,9000,8500,9000,8300
1,50000,2,1,2,23,0,0,0,0,0,-1,49061,47209,47471,21571,19005,772,2138,1400,431,380,772,8
1,50000,1,1,1,39,-1,-1,-1,-1,-1,-1,2393,111,2321,2083,1936,4070,114,2323,2087,2000,4155,2789
1,10000,1,2,1,25,1,2,2,2,0,0,4668,5106,5788,6053,6114,6594,663,836,442,223,665,390
0,230000,2,2,2,30,-1,2,-1,0,0,-2,1855,187,6254,16549,6392,1828,0,6270,14085,6396,9,6172
0,240000,2,1,2,28,0,0,0,0,0,0,233441,236496,242446,207633,197644,193724,9000,10307,9014,6029,6014,6034
0,50000,1,2,2,24,0,0,0,0,0,0,33715,22824,17144,18104,19205,19014,6600,1900,1500,1500,1500,1500
0,330000,2,2,2,29,0,0,0,0,-1,-1,49549,133957,128212,79407,8875,49880,90000,3000,5000,8875,49880,519
1,210000,2,1,2,30,1,-2,-2,-2,-1,-1,0,0,0,0,49525,0,0,0,0,49525,0,0
0,50000,2,2,1,24,0,0,0,0,0,0,34983,34922,37248,30640,16158,0,1700,3000,1200,2000,0,0
0,50000,2,2,2,46,1,2,0,0,0,0,50471,49399,50556,29759,30381,30440,0,2247,1054,1090,1261,1143
1,100000,1,1,1,50,3,4,3,2,1,0,101495,102795,100128,97818,96310,96233,3997,0,335,325,3490,3423
0,120000,2,1,2,26,0,0,0,0,0,0,115520,98551,84797,66398,44428,31738,5001,5076,5000,3042,2110,600
0,150000,1,2,1,40,0,0,0,0,0,-2,74985,76745,19472,20650,0,0,3400,1600,1700,0,0,0
0,200000,2,3,1,48,-2,-2,-2,-2,-2,-2,119139,5844,3666,37005,47376,1292,5844,3694,37177,47376,1292,46626
1,10000,1,2,1,35,0,3,2,1,1,1,7967,7482,7156,6977,7079,6012,0,320,272,760,15,3684
0,180000,1,2,1,48,0,0,0,0,0,0,178440,176624,76565,82825,81763,66120,8000,10000,10000,10000,10000,3000
0,20000,1,2,2,23,1,2,0,0,0,0,17682,18595,19447,19312,17987,17822,1500,1500,1000,1000,1000,1000
0,30000,2,1,2,24,0,0,2,2,-2,-2,27660,28780,780,0,0,0,2000,0,0,0,0,0
1,30000,1,3,1,37,0,1,0,0,0,0,27864,27941,27516,24973,25310,25157,837,1767,1262,1286,1255,1188
0,200000,2,1,2,37,0,0,0,0,0,0,19149,20103,21543,22765,23374,24134,1500,2000,1500,1200,1200,1200
1,50000,2,3,1,50,1,-1,3,2,2,-1,0,1381,1214,1494,457,5523,1381,0,457,0,5523,10379
1,58799,1,2,2,36,0,0,0,0,0,-1,13204,21487,16304,6530,16130,2663,17802,4399,2690,14139,2953,1029
1,50000,2,2,2,46,0,0,0,0,0,0,25119,26258,27199,18810,18487,18874,1559,1500,1400,1000,684,716
1,60000,1,1,2,29,1,2,2,0,0,2,43434,44522,43222,43588,46564,47369,2100,0,1708,4000,2000,1903
1,80000,1,2,1,32,0,0,0,0,0,0,79160,77811,79857,77924,78635,79937,1651,3512,2747,2895,4405,2893
0,50000,2,2,1,34,0,0,0,0,0,0,10821,11877,13656,14949,16567,16826,1221,2000,1500,2000,2000,4000
0,70000,1,2,2,28,1,2,0,0,0,0,35155,26598,22793,23156,24810,27433,23,1637,1000,2000,3007,3014
0,200000,2,2,1,50,0,0,0,0,0,0,4701,3146,4486,13390,8009,5010,2310,3518,12537,45,514,2811
0,140000,2,1,2,29,0,0,0,0,0,0,51822,52960,57088,62868,65284,69663,2000,5000,6500,3000,5000,5000
1,220000,2,2,2,36,0,0,0,0,0,0,33501,30664,25439,23699,15117,10810,2365,2368,5365,2452,1049,5541
1,80000,1,2,2,24,-1,-1,1,0,0,0,2215,3638,3159,3054,2995,-264,2240,0,354,59,0,0
1,50000,2,1,2,24,1,1,1,0,0,0,43117,46082,44436,43616,38596,36861,3899,401,1500,1590,1835,1874
1,460000,1,1,1,40,2,-1,-1,-1,-1,-1,171,2715,-13,2641,-10,22535,2728,0,2654,0,22545,0
1,273942,1,1,1,51,0,0,0,0,0,0,272271,48282,33222,22702,12625,3785,2001,1546,1413,2001,2086,2908
1,626982,1,1,1,44,-1,-1,-1,-1,0,-1,24367,786,772,9995,351,4091,789,775,10043,0,3849,14168
0,40000,2,1,2,27,0,0,-1,-1,0,0,32228,38904,4235,87230,72647,65070,8040,4235,87230,3000,10000,4317
1,180000,1,1,2,38,0,1,0,0,0,0,128344,130211,131039,133252,112646,0,5404,4628,3951,5452,1524,0
0,200000,2,1,2,35,0,0,0,0,0,0,65503,66805,68726,70586,72409,73926,2394,3000,3000,3000,2685,2100
1,138904,1,1,1,38,2,1,1,2,2,2,53787,55032,56411,56763,56392,56802,2732,2862,1870,1081,1467,4375
1,50000,2,2,2,24,2,1,1,1,1,1,33773,34800,35840,36445,37108,37936,1884,1900,1495,1426,1503,1452
1,360000,2,1,1,33,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
1,140000,1,3,1,45,2,2,2,2,2,2,78663,76839,80561,83643,82183,90823,0,5000,5000,0,10000,0
0,30000,2,2,1,22,0,0,0,0,0,0,28622,28219,27764,27973,28576,12135,1700,1500,700,700,500,1000
0,80000,2,2,1,37,0,0,0,-1,0,-1,10559,11991,14286,1554,6554,2615,1621,5000,1554,5000,2615,5308
0,230000,1,1,1,39,1,-1,-1,-2,-2,-2,-17,1786,0,0,0,0,1803,0,0,0,0,0
0,350000,2,1,2,38,-2,-2,-2,-2,-2,-2,10354,29812,15209,9260,2120,2459,29916,15217,9280,2128,2459,11409
0,250000,1,1,1,55,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,3861
1,50000,2,2,1,39,0,1,0,0,-1,-1,16745,10360,10763,2329,873,0,1084,723,4,0,0,0
0,130000,1,3,2,29,0,0,0,0,0,0,129602,130079,122267,96800,58170,57483,5437,5088,4180,2035,3009,2000
1,50000,2,2,2,26,2,0,0,2,2,0,26023,27054,29458,29737,29123,29854,1453,2857,1058,0,1216,1097
1,80000,2,3,1,33,-1,1,0,-1,-1,-1,767,402,800,390,390,390,25,800,390,390,390,1603
0,410000,1,1,1,38,-1,-1,-1,-1,-1,-1,10867,2719,0,11900,478,387,2719,0,11900,478,387,0
0,80000,2,1,2,27,0,0,0,0,0,0,36959,38042,38925,40274,41598,42926,2000,1800,2000,2000,2000,3000
1,20000,1,2,1,24,2,1,1,0,0,0,17055,19129,18671,18579,12027,0,2663,840,585,981,0,0
1,50000,2,2,2,23,2,0,0,0,0,0,33999,34997,36030,36740,37469,38254,1867,1900,1610,1339,1387,1395
0,200000,2,1,2,32,1,-1,-1,-1,-2,-2,0,2300,15093,0,0,0,2300,15093,0,0,0,0
1,50000,2,2,1,27,0,0,0,0,0,0,47254,43583,35245,27520,25928,26470,1720,3100,1723,1100,1111,1200
1,100000,1,2,1,47,2,1,1,1,1,1,43660,43372,46255,47135,47937,47551,637,3592,1960,2027,637,1490
0,200000,2,2,1,69,0,0,0,0,0,0,106878,100879,102998,105090,107718,88964,4000,3800,3802,4363,3500,3303
1,120000,2,2,2,28,0,0,0,-2,-2,-2,91,91,0,0,0,0,0,0,0,0,0,0
1,503198,1,1,2,41,3,2,1,1,1,0,437819,441463,444674,446579,449903,458390,11568,11784,10951,11314,15984,18504
1,300000,1,1,1,58,1,2,2,2,2,2,158230,160242,156171,165556,169250,172804,6000,0,12000,6500,6500,6500
1,10000,1,3,2,46,2,2,2,3,3,3,1050,1050,1050,1050,1050,1050,0,0,0,0,0,0
0,420000,2,2,1,38,0,-1,-1,-1,-1,-1,56107,53309,-11,51555,2093,5773,53400,0,51566,2093,5773,2984
0,50000,1,2,2,54,1,2,0,0,0,0,48153,46885,27168,27585,27910,27380,0,1400,1200,1500,1000,1500
1,80000,1,6,1,41,0,0,0,0,0,-1,165578,153033,133017,19164,3272,11766,4351,3520,1000,3272,11766,1740
0,480000,1,2,1,31,0,0,0,0,0,0,55346,58411,58883,59452,61168,56931,4000,3000,3000,3000,3000,3000
0,360000,1,1,1,36,-2,-2,-2,-2,-2,-2,1814,6545,0,0,0,0,6545,0,0,0,0,259
1,30000,1,2,1,49,0,0,0,0,0,0,25043,26298,27517,27909,28704,29141,1677,1879,1287,1154,1084,241
0,210000,1,2,1,44,-2,-2,-2,-2,-2,-2,245,245,141,-104,-104,-104,245,141,88,0,0,0
0,30000,1,1,2,22,0,-1,0,0,0,2,2949,19689,17681,17113,13368,11739,19689,2092,1500,1500,0,161
1,50000,2,3,1,47,1,0,0,2,1,1,23478,24153,27064,26331,28052,28193,1136,3621,0,2227,727,1136
1,150000,1,1,1,27,-1,0,0,1,1,-1,2534,106,571,571,53,53,0,571,53,53,53,0
1,130000,1,2,1,31,1,2,2,2,2,0,125333,127957,129025,130082,127783,129806,6117,4712,4595,2053,4589,2972
0,220000,2,1,1,31,-2,-2,-2,-2,-2,-2,3785,1137,377,5763,3952,412,1142,377,5763,3952,412,1294
0,360000,1,1,1,36,0,0,0,0,0,0,28291,31055,33788,36491,41179,45823,3000,3000,3000,5000,5000,5000
0,180000,1,2,1,36,0,0,0,0,0,0,184661,183112,183172,183117,179277,183394,7000,7000,7000,6411,7000,7000
1,151867,2,1,1,35,-1,-1,-1,-1,0,0,1589,1958,12354,14259,11496,8851,1960,12481,14313,9672,6931,3104
1,100000,2,2,1,44,0,0,0,-1,0,-1,5994,5682,-664,6985,-148,-223,4564,0,7649,0,47,245
0,130000,2,3,1,49,0,0,0,0,0,0,108711,107996,87817,47175,48126,49234,6000,4542,2200,2000,2000,2000
0,240000,1,1,2,29,0,0,0,0,0,-1,61888,12310,12073,9643,-8074,108493,5022,4014,113,6423,120000,15000
0,80000,1,3,1,45,0,0,0,0,0,0,26637,26437,26686,28372,28345,27279,1490,2000,2000,3000,5000,865
1,10000,1,2,2,25,0,1,2,2,2,1,4222,5554,5316,6220,5974,6835,1547,0,993,0,960,13
0,30000,2,2,2,50,0,0,2,0,0,0,27284,29001,28201,28763,29383,28987,4664,0,994,1047,1412,756
1,115299,1,2,1,27,1,2,1,0,0,2,111306,107379,105992,108266,115198,112692,0,1880,4000,9824,0,1880
0,300000,2,2,2,27,-1,-1,-1,0,0,-1,12752,9314,26887,23981,19378,12759,9314,27187,13981,9378,12759,16980
0,130000,1,1,2,29,0,0,-1,-1,2,0,9700,0,72,10458,10149,11805,0,72,10458,0,2000,1230
1,90000,2,2,2,23,0,0,0,0,0,0,42064,43788,46229,44723,46075,47476,2441,3507,2441,2395,2616,1501
1,60000,1,2,2,32,0,0,0,0,1,0,23382,24201,26544,28151,28766,27663,1501,2830,2083,1166,1166,2000
1,50000,1,2,1,45,2,1,1,0,0,0,39763,42279,36007,34093,16589,16869,3331,339,1439,833,774,959
1,50000,2,2,1,57,2,1,0,0,0,0,52518,51192,51554,50331,30169,30176,171,2355,2250,1061,1074,1246
1,290000,1,1,1,40,-1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
0,50000,1,2,2,22,0,0,0,-2,-2,-2,47478,43300,0,0,0,0,1000,0,0,0,0,432
1,100000,1,2,1,40,2,2,2,2,2,2,81052,81627,83848,83654,82995,87668,2481,4337,1953,1325,6095,3720
0,230000,1,2,1,35,0,0,0,0,0,-1,176853,180639,180117,179717,124117,182717,10000,5000,0,5000,189600,10000
0,280000,1,2,1,42,0,0,0,0,0,0,148363,148432,151310,141937,144990,147911,6900,6867,5500,5500,5500,5600
1,80000,1,2,2,27,2,2,0,0,0,0,58324,56789,58276,60102,61423,72197,0,2400,3000,2500,11576,39
1,140000,2,2,2,29,-1,-1,-1,-2,-2,-2,389,403,0,0,0,0,407,0,0,0,0,1260
1,20000,2,2,1,35,2,0,0,2,2,2,5890,7282,9455,9154,10001,10046,1500,2454,0,1000,350,0
0,80000,2,2,2,25,0,0,0,0,0,0,80115,77427,77657,70105,39751,14765,75004,3096,1887,1081,2044,0
0,100000,2,2,1,42,-2,-2,-2,-2,-2,-2,0,0,3168,0,0,550,0,3168,0,0,550,0
1,284904,1,1,1,42,1,2,2,0,0,0,166042,168192,164155,167958,167368,164480,6000,3,7364,5927,5826,5905
0,500000,1,1,1,54,-1,-1,2,-1,-1,-1,10287,15123,9957,2253,4402,10340,5084,49,2270,4422,10360,3912
0,300000,2,1,2,31,0,0,-1,-1,0,0,60700,33843,5045,10288,12565,6947,5000,5045,10288,5000,5000,10000
0,50000,2,2,1,26,0,0,0,0,0,0,45663,43522,43193,18768,19182,19447,2300,2349,800,835,726,361
1,80000,2,1,2,27,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
1,90000,2,2,1,33,0,0,0,0,0,0,84824,85993,73956,72088,66425,67392,3305,2975,2437,2340,2447,2409
0,50000,2,2,2,29,-1,-1,-1,0,0,0,1303,801,11512,11512,8490,0,801,11512,0,0,0,950
0,80000,2,1,2,24,-1,-1,-1,-1,0,-1,3940,4115,84,8708,8728,2793,4117,84,8708,20,2795,0
0,360000,1,2,1,36,0,0,-1,-1,-1,-1,20328,12664,1901,2355,4206,5889,1204,1901,2355,4206,5889,0
1,280000,2,1,1,32,0,-1,-1,0,0,-1,421,385,3702,3307,112,-34,0,3702,378,284,132,21
0,100000,2,2,2,39,0,0,-1,0,0,-1,24110,10497,20159,7053,0,1120,2000,20159,500,0,1120,1909
1,80000,1,1,2,28,0,0,2,1,1,2,74084,80867,78420,79935,81638,78458,8686,0,4571,4545,0,4178
1,20000,1,1,1,27,1,2,2,1,2,1,4680,7263,7073,7467,7267,7321,2839,80,671,80,332,0
0,140000,2,2,1,37,-1,-1,-1,-1,2,-1,316,586,5842,9422,8956,316,586,5842,8956,0,316,316
0,100000,1,3,2,33,1,-2,-1,2,-1,0,0,0,1991,1991,93536,95373,0,1991,0,93536,3500,8000
1,50000,2,3,2,31,1,0,0,0,0,0,48156,48908,26810,27652,28221,28819,2015,1319,1342,967,1000,1100
0,270000,2,2,1,34,0,0,0,0,0,0,160006,163338,166672,170000,173547,177013,5420,5532,5572,5763,5804,5996
1,100000,2,1,1,45,1,-1,-1,-2,-2,-2,0,5220,0,0,0,0,5220,0,0,0,0,0
1,30000,1,3,1,53,0,0,0,0,0,2,13089,15040,15316,16165,18123,18086,2331,812,1410,2388,396,355
1,55540,1,2,1,43,1,-1,0,0,-1,0,121,45539,30703,8557,32196,13883,54365,1662,1673,23455,831,1108
0,20000,1,5,2,26,0,0,0,0,0,-2,20564,20284,19394,39950,0,0,3055,1467,1096,1000,0,0
1,110000,1,2,2,28,1,2,1,0,0,0,58880,55599,53427,47292,47190,47698,1434,950,2042,2004,1980,1659
0,140000,2,3,1,35,0,0,0,0,0,0,119184,130939,90894,85805,85907,88615,14113,5000,3000,4000,4000,10000
1,160000,1,2,1,23,0,1,0,0,0,-1,115987,88394,68245,47872,35263,4038,232,2565,969,19141,4038,23337
1,180000,1,1,1,34,2,2,2,2,2,2,117092,121917,123619,124450,123630,130485,8269,5130,4346,2711,8923,653
1,50000,1,2,1,33,0,0,0,0,0,0,50577,49867,46807,20051,19904,20452,2423,1563,920,927,1093,870
1,62372,2,1,1,36,1,1,0,0,0,0,61470,59456,59303,59695,29306,28781,948,3091,4706,2764,2134,1157
0,240000,1,2,2,26,0,0,0,0,0,0,27967,28707,27970,187880,169261,148519,10016,2081,169267,5062,4608,5096
1,244846,2,1,1,29,0,0,0,0,0,0,179305,182095,188629,192084,196806,200157,7515,9819,9355,9355,7351,7871
0,50000,1,2,2,23,0,0,0,0,0,0,45256,41608,36554,19367,19705,19696,2161,1621,1000,1000,1000,1000
1,20000,2,2,1,27,0,0,0,-1,-1,-1,3365,3799,1657,551,706,0,727,908,551,706,0,0
1,80000,2,1,1,30,0,0,0,0,0,0,52884,53532,54985,56176,57574,59042,1631,2428,2215,2444,2426,2039
0,260000,2,3,1,59,0,0,0,0,0,0,258885,261183,262546,238614,195149,195771,10000,11000,13067,10003,8000,11488
0,500000,1,2,1,43,0,0,0,0,0,0,12200,8140,10176,20719,15665,8074,1518,5019,15027,639,547,50274
0,80000,2,2,2,25,2,2,2,0,0,0,77096,83189,81308,81847,81077,79885,8000,0,2800,3000,3390,7950
1,60000,1,1,1,51,0,0,0,0,0,0,29153,30598,31779,32960,34140,34889,2000,2000,1710,1866,1467,1866
1,100000,1,1,1,39,0,0,2,1,1,1,20186,24504,23827,25842,25660,26774,4812,0,2551,538,1596,538
1,50000,2,1,2,42,0,0,2,2,2,2,35539,38246,37332,39702,38932,41770,3600,0,3000,0,3500,3387
1,270000,1,1,1,32,0,0,0,0,0,0,165520,167174,151034,90051,91620,90089,6300,6004,3567,3312,3272,3457
0,50000,1,2,2,35,-1,-1,-1,-1,-1,0,780,0,390,390,28094,28263,0,390,390,28094,1011,965
1,50000,1,1,1,29,-1,-1,-1,-1,-1,1,390,264,480,230,1539,264,264,480,264,1574,0,529
1,20000,1,2,2,25,1,1,0,0,0,-2,20385,18938,2064,1420,0,0,336,663,66,1327,0,0
0,210000,1,1,2,33,-1,-1,-1,-1,-1,-1,291,291,291,291,441,291,291,291,291,441,291,291
1,50000,1,1,1,29,1,2,2,2,2,2,24977,24322,26591,25887,27634,28252,32,2684,21,2176,1217,0
0,20000,2,2,1,29,0,0,0,2,3,3,14757,16196,17825,20234,20510,19897,2000,2200,3000,900,0,500
1,20000,2,2,1,23,1,2,1,1,0,0,20397,19578,9816,605,7261,675,297,87,4576,13421,26,174
1,70000,2,1,2,24,2,2,1,0,0,0,72185,72370,72921,69392,49767,49128,1951,3301,2701,2315,1903,1841
1,70000,2,2,2,36,1,0,0,0,0,0,71716,70672,69948,62510,30248,30133,3108,3041,2743,1329,1066,1114
0,100000,2,3,2,28,3,2,2,5,5,4,1250,1250,1250,1250,1250,650,0,0,0,0,0,0
1,230000,2,1,2,32,0,0,0,1,0,-1,6024,8566,7592,6232,987,1402,4930,2715,0,987,1402,1975
1,50000,2,2,1,34,0,0,2,0,0,0,24192,27384,27742,28587,30731,32501,3917,1093,1609,2630,2429,2012
0,240000,2,2,1,47,0,0,0,0,0,0,121386,123877,127344,125050,126479,130266,6000,7000,6500,5000,6000,6000
1,50000,2,2,1,46,-1,-1,-1,-1,-1,-1,569,1436,3220,6592,5085,1050,1440,3224,6621,5396,1050,0
1,500000,1,1,1,34,1,-1,-1,2,-1,-1,0,198,198,198,115397,120250,198,0,0,115399,6211,2054
1,50000,2,2,1,39,0,2,1,0,0,0,35088,34563,31786,32241,14989,2188,362,506,1494,392,90,181
1,80000,2,3,1,53,1,-1,-1,-2,-2,-1,0,1710,0,0,0,496,1710,0,0,0,496,2560
1,170000,2,2,1,46,-1,-1,-1,-2,-1,-1,2741,1848,0,0,1542,3498,1848,0,0,1542,3498,8095
0,50000,2,2,2,56,0,0,0,0,0,0,48316,34161,33751,22467,19927,20352,1700,1760,898,864,900,998
0,80000,1,2,2,24,0,0,0,0,0,0,35926,32813,22638,18805,6058,0,5041,4238,5051,3118,0,0
1,80000,1,1,1,34,2,2,2,2,2,1,62015,63100,63516,66136,66201,67616,2701,2014,4071,1745,2632,2731
1,40000,2,2,1,42,1,1,2,2,0,0,6210,7999,9016,8688,6606,4404,2781,1292,0,417,746,793
1,120000,1,1,1,28,0,0,0,0,0,0,50596,52776,55363,56924,58001,59222,3529,3943,3451,2492,2196,2117
1,330000,1,1,2,32,0,0,-2,-2,-2,-2,16352,0,0,0,0,0,0,0,0,0,0,0
0,50000,1,2,1,43,0,0,0,0,0,0,25387,25435,23268,23365,19602,18462,1374,1418,1295,677,669,686
0,360000,1,1,2,38,-1,-1,-1,-1,-1,-1,1800,2410,2722,2961,2669,2054,2413,2738,2969,2677,2060,2071
1,460799,1,1,1,41,-1,-1,-1,-1,-1,-1,5216,39296,242,860,21,2195,39421,243,860,21,2195,3138
1,30000,2,1,1,23,2,2,2,1,1,1,11916,14584,14051,14745,15388,14679,3003,0,922,1000,92,1061
1,80000,1,1,1,39,1,-2,-2,-2,-2,-1,0,0,0,0,0,192,0,0,0,0,192,0
0,200000,1,2,1,39,-1,-1,-1,-1,-1,-2,1543,1109,1048,1294,0,0,1109,1048,1294,0,0,0
1,240000,2,2,2,42,1,2,2,0,0,0,187558,187333,163332,166813,170739,174532,6700,0,6900,6000,6000,6000
1,70000,1,2,1,46,1,1,1,2,1,1,28869,30568,33329,33428,34417,34522,2254,3487,941,1637,767,1014
1,182218,1,2,1,40,0,0,0,0,0,0,129253,111191,51445,52943,52547,51332,5665,2998,2332,2332,2332,2110
0,50000,1,2,2,30,1,-1,2,-1,-1,-2,-264,264,264,7300,0,0,528,0,7300,0,0,0
1,347665,1,2,1,46,0,0,0,0,0,0,349287,352648,350101,310552,254327,234041,13404,8645,11498,9384,9044,26060
0,30000,2,3,1,54,2,2,2,2,4,3,22147,24770,26068,28842,28094,27361,3000,2000,3500,0,0,1000
0,250000,2,2,1,40,0,0,0,0,0,0,121558,126367,130658,79361,81196,83040,6500,7000,4000,3000,3000,4000
0,200000,2,1,2,29,-1,-1,-1,-1,-1,-1,3540,2914,3601,1717,30616,22849,3028,3919,1726,30802,22963,1335
1,60000,1,2,2,22,1,0,0,0,0,0,46776,34299,31327,26549,25262,25930,1595,1787,1393,924,1095,932
0,270000,1,2,1,52,0,-1,-1,-1,2,-1,18758,4937,2000,9078,5058,6177,4937,2000,9078,0,6177,4600
1,50000,1,2,2,28,2,2,2,2,2,0,35504,36592,37414,38088,37480,38623,1968,1704,1584,277,1903,1345
0,500000,2,2,1,41,-1,-1,2,-1,-1,-1,8938,73679,65181,5466,30177,11602,65215,326,5494,30328,11658,132
0,180000,1,1,2,27,0,0,0,0,0,0,94450,96632,99127,100581,102800,104931,4600,5000,4000,4000,4000,4200
0,140000,2,2,2,36,0,0,0,0,0,0,134183,136457,97395,99249,77188,71675,8144,6812,5036,3000,15000,10000
1,50000,1,1,2,24,2,0,0,2,0,0,5622,6418,8714,7104,7198,6978,1306,2551,0,525,435,538
1,40000,2,1,2,22,0,0,0,0,0,0,33820,35164,36576,37160,21069,1737,2147,2147,1134,1278,147,73
0,250000,2,2,2,33,0,0,0,0,0,0,147934,149485,152678,157337,159719,163649,5500,5600,7200,6500,6500,6000
1,50000,1,1,1,40,0,0,0,0,0,0,48359,7269,9560,10077,12116,14834,1975,2410,739,2292,2927,301
0,240000,1,2,2,35,-1,-1,-1,-1,-1,0,8602,18703,643,11455,1326,663,18718,646,11478,1329,3,1322
0,10000,2,3,2,22,1,2,0,0,2,0,8846,8560,9706,10406,10109,10057,0,1300,1000,0,1000,1000
0,210000,2,3,1,48,0,0,0,0,0,0,119530,111730,107150,102418,97653,92653,3998,3885,3712,3599,3346,2920
1,90000,1,2,1,35,8,7,6,5,4,3,112662,111077,108539,106001,103816,101878,0,0,0,0,0,0
1,410000,1,1,2,32,0,0,0,0,2,2,35868,18762,18557,31003,30065,52726,3762,1557,13000,0,24897,0
0,70000,2,2,2,24,-1,-1,-2,-2,-2,-1,5580,0,0,0,0,26529,0,0,0,0,26529,2000
1,220000,1,1,1,42,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
0,180000,2,2,1,38,0,0,0,0,0,0,152510,151651,159019,123022,126075,126219,5657,10372,5000,5000,5000,5000
1,170000,2,2,1,45,1,2,2,0,0,0,110970,117076,113778,117989,118803,121434,9460,0,6100,4210,4500,4500
1,10000,1,2,1,37,3,2,2,1,1,1,2976,4165,3953,4485,4391,4297,1398,0,697,71,71,335
0,20000,1,2,2,27,0,0,0,0,0,-2,18290,20144,19106,19292,0,0,2458,1200,386,1000,0,0
1,20000,1,2,1,27,1,2,0,0,0,-2,11448,9392,10025,10150,-23,-23,0,2888,318,0,0,0
1,200000,2,1,1,31,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
0,120000,2,2,1,42,0,0,0,0,0,0,117059,117000,116955,109973,108693,104890,5026,4541,4100,4100,4000,4000
0,110000,1,1,2,33,0,0,0,0,0,0,111249,111480,64237,57066,112716,57044,4000,2800,2200,2200,3000,2000
